Animal_Type,Breed,Age,Gender,Weight,Symptom_1,Symptom_2,Symptom_3,Symptom_4,Duration,Appetite_Loss,Vomiting,Diarrhea,Coughing,Labored_Breathing,Lameness,Skin_Lesions,Nasal_Discharge,Eye_Discharge,Body_Temperature,Heart_Rate,Water_Intake,Daily_Steps,Disease_Prediction
Komodo Dragon,Exotic,2,Male,77.0 kg,Dehydration,Diarrhea,Lethargy,Weakness,1 week,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,36.4°C,54,2.0 L,1226,Viral Infection
Komodo Dragon,Exotic,5,Male,59.2 kg,Weight Loss,Lameness,Coughing,Labored Breathing,3 weeks,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,36.8°C,59,1.1 L,204,Fungal Dermatitis
Komodo Dragon,Exotic,17,Male,71.3 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,32.0°C,23,3.0 L,2287,Healthy
Komodo Dragon,Exotic,4,Male,73.9 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,33.6°C,27,4.5 L,2920,Healthy
Komodo Dragon,Exotic,16,Male,74.0 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,32.0°C,34,2.1 L,3728,Healthy
Komodo Dragon,Exotic,12,Male,71.4 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,32.2°C,20,4.9 L,3726,Healthy
Komodo Dragon,Exotic,21,Female,79.2 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,30.1°C,37,4.8 L,3292,Healthy
Komodo Dragon,Exotic,16,Female,69.6 kg,Weight Loss,Fever,Sneezing,Eye Discharge,3 weeks,Yes,No,No,No,Yes,No,No,Yes,Yes,37.9°C,59,0.6 L,1181,Nutritional Deficiency
Komodo Dragon,Exotic,10,Female,70.6 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,32.9°C,21,4.6 L,3694,Healthy
Komodo Dragon,Exotic,14,Female,57.4 kg,Lameness,Appetite Loss,Labored Breathing,Lethargy,3 weeks,Yes,No,Yes,Yes,Yes,Yes,No,No,No,36.0°C,68,1.0 L,1145,Heat Stress
Komodo Dragon,Exotic,24,Female,71.2 kg,Skin Lesions,Lethargy,Sneezing,Vomiting,2 weeks,No,Yes,Yes,No,No,No,Yes,No,No,36.3°C,77,0.7 L,1086,Nutritional Deficiency
Komodo Dragon,Exotic,23,Female,80.7 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,30.7°C,21,2.8 L,3843,Healthy
Komodo Dragon,Exotic,16,Male,60.7 kg,Dehydration,Sneezing,Weakness,Coughing,10 days,Yes,No,No,Yes,Yes,No,No,No,Yes,35.2°C,73,2.1 L,1165,Bacterial Pneumonia
Komodo Dragon,Exotic,11,Female,62.1 kg,Skin Lesions,Dehydration,Weakness,Labored Breathing,1 week,No,No,No,Yes,Yes,No,Yes,No,Yes,37.2°C,45,0.6 L,514,Viral Infection
Komodo Dragon,Exotic,13,Male,65.9 kg,Skin Lesions,Weight Loss,Sneezing,Coughing,2 weeks,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,37.0°C,65,0.4 L,1405,Bacterial Pneumonia
Komodo Dragon,Exotic,12,Male,51.3 kg,Lameness,Dehydration,Lethargy,Weakness,10 days,No,No,No,No,No,Yes,No,Yes,No,36.9°C,72,0.3 L,187,Fungal Dermatitis
Komodo Dragon,Exotic,12,Male,76.3 kg,Skin Lesions,Dehydration,Vomiting,Weakness,3 weeks,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,35.4°C,59,1.2 L,977,Bacterial Pneumonia
Komodo Dragon,Exotic,23,Male,83.0 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,30.6°C,20,5.0 L,2208,Healthy
Komodo Dragon,Exotic,21,Female,89.9 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,34.8°C,36,3.6 L,2032,Healthy
Komodo Dragon,Exotic,20,Female,63.2 kg,Dehydration,Labored Breathing,Eye Discharge,Weight Loss,4 days,No,Yes,No,No,Yes,Yes,No,No,Yes,36.2°C,79,0.4 L,852,Heat Stress
Komodo Dragon,Exotic,8,Female,76.6 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,33.5°C,20,3.8 L,2418,Healthy
Komodo Dragon,Exotic,20,Male,57.8 kg,Weight Loss,Appetite Loss,Coughing,Vomiting,3 weeks,Yes,Yes,No,Yes,No,No,No,Yes,No,37.6°C,47,0.5 L,499,Fungal Dermatitis
Komodo Dragon,Exotic,9,Male,76.3 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,34.3°C,30,2.6 L,3397,Healthy
Komodo Dragon,Exotic,24,Female,75.2 kg,Skin Lesions,Coughing,Eye Discharge,Appetite Loss,4 days,Yes,No,No,Yes,No,No,Yes,Yes,Yes,35.9°C,50,1.1 L,1270,Nutritional Deficiency
Komodo Dragon,Exotic,8,Female,71.3 kg,Dehydration,Lethargy,Diarrhea,Eye Discharge,1 week,No,No,Yes,No,No,No,No,No,Yes,37.0°C,69,1.9 L,222,Viral Infection
Komodo Dragon,Exotic,9,Female,79.9 kg,Eye Discharge,Sneezing,Fever,Weakness,10 days,Yes,No,No,No,No,Yes,No,No,Yes,36.2°C,56,1.3 L,438,Bacterial Pneumonia
Komodo Dragon,Exotic,19,Male,83.3 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,32.1°C,35,4.8 L,2783,Healthy
Komodo Dragon,Exotic,7,Male,79.0 kg,Vomiting,Eye Discharge,Lethargy,Fever,2 weeks,Yes,Yes,No,No,No,Yes,No,Yes,Yes,36.0°C,70,2.3 L,289,Parasitic Gastritis
Komodo Dragon,Exotic,16,Male,77.8 kg,Labored Breathing,Lethargy,Diarrhea,Nasal Discharge,4 days,No,Yes,Yes,No,Yes,No,No,Yes,Yes,35.2°C,43,1.6 L,1517,Parasitic Gastritis
Komodo Dragon,Exotic,21,Male,82.8 kg,Nasal Discharge,Lethargy,Fever,Vomiting,1 week,Yes,Yes,No,Yes,No,No,No,Yes,No,37.1°C,64,0.7 L,259,Fungal Dermatitis
Komodo Dragon,Exotic,4,Male,84.6 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,34.6°C,38,3.4 L,2474,Healthy
Komodo Dragon,Exotic,13,Female,89.6 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,32.6°C,26,4.4 L,3773,Healthy
Komodo Dragon,Exotic,16,Female,60.0 kg,Vomiting,Eye Discharge,Sneezing,Weakness,10 days,Yes,Yes,No,No,No,No,No,Yes,Yes,35.4°C,53,2.1 L,1299,Bacterial Pneumonia
Komodo Dragon,Exotic,20,Male,71.3 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,31.1°C,33,2.6 L,2398,Healthy
Komodo Dragon,Exotic,24,Female,70.9 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,33.5°C,39,4.1 L,2973,Healthy
Komodo Dragon,Exotic,2,Female,79.7 kg,Fever,Coughing,Weakness,Labored Breathing,2 weeks,No,Yes,No,Yes,Yes,No,No,No,No,37.5°C,58,1.2 L,728,Bacterial Pneumonia
Komodo Dragon,Exotic,3,Male,79.8 kg,Lethargy,Nasal Discharge,Eye Discharge,Lameness,2 weeks,Yes,No,No,No,No,Yes,No,Yes,Yes,36.0°C,78,1.6 L,1391,Viral Infection
Komodo Dragon,Exotic,19,Female,53.6 kg,Skin Lesions,Labored Breathing,Lameness,Nasal Discharge,2 weeks,No,No,No,No,Yes,Yes,Yes,Yes,No,36.6°C,48,1.1 L,832,Nutritional Deficiency
Komodo Dragon,Exotic,18,Male,74.1 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,33.5°C,33,2.2 L,2522,Healthy
Komodo Dragon,Exotic,6,Female,82.8 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,32.6°C,23,2.2 L,2534,Healthy
Komodo Dragon,Exotic,8,Female,75.2 kg,Lameness,Lethargy,Weakness,Sneezing,2 days,No,Yes,Yes,Yes,No,Yes,No,No,No,35.3°C,41,2.4 L,581,Viral Infection
Komodo Dragon,Exotic,20,Female,77.4 kg,Diarrhea,Nasal Discharge,Eye Discharge,Sneezing,3 weeks,No,Yes,Yes,No,Yes,No,No,Yes,Yes,37.4°C,65,2.0 L,962,Heat Stress
Komodo Dragon,Exotic,24,Female,80.8 kg,Coughing,Sneezing,Skin Lesions,Nasal Discharge,2 days,Yes,No,No,Yes,No,No,Yes,Yes,No,35.5°C,42,1.9 L,1441,Parasitic Gastritis
Komodo Dragon,Exotic,12,Female,87.2 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,30.7°C,31,3.7 L,2720,Healthy
Komodo Dragon,Exotic,17,Female,86.2 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,31.5°C,39,2.6 L,3782,Healthy
Komodo Dragon,Exotic,24,Female,84.3 kg,Vomiting,Weight Loss,Appetite Loss,Lameness,1 week,Yes,Yes,Yes,No,No,Yes,No,Yes,No,37.0°C,52,0.5 L,1061,Nutritional Deficiency
Komodo Dragon,Exotic,23,Female,76.9 kg,Weight Loss,Appetite Loss,Labored Breathing,Eye Discharge,1 week,Yes,Yes,No,No,Yes,No,No,No,Yes,36.2°C,61,1.1 L,186,Parasitic Gastritis
Komodo Dragon,Exotic,15,Female,76.6 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,32.4°C,32,2.5 L,3238,Healthy
Komodo Dragon,Exotic,8,Male,71.6 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,33.1°C,37,3.5 L,2535,Healthy
Komodo Dragon,Exotic,12,Female,85.2 kg,Weight Loss,Weakness,Lameness,Dehydration,3 weeks,No,No,Yes,Yes,Yes,Yes,Yes,No,No,36.8°C,66,0.3 L,244,Parasitic Gastritis
Komodo Dragon,Exotic,12,Female,64.6 kg,Skin Lesions,Sneezing,Lameness,Dehydration,3 weeks,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,37.6°C,49,2.1 L,311,Fungal Dermatitis
Komodo Dragon,Exotic,8,Female,71.4 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,32.3°C,38,4.6 L,2815,Healthy
Komodo Dragon,Exotic,15,Female,90.0 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,33.9°C,25,3.6 L,3756,Healthy
Komodo Dragon,Exotic,4,Female,73.2 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,32.7°C,33,2.4 L,2740,Healthy
Komodo Dragon,Exotic,14,Male,67.5 kg,Coughing,Appetite Loss,Fever,Vomiting,10 days,Yes,Yes,No,Yes,No,Yes,No,Yes,No,35.5°C,60,1.9 L,741,Fungal Dermatitis
Komodo Dragon,Exotic,4,Female,76.2 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,34.1°C,38,3.8 L,3061,Healthy
Komodo Dragon,Exotic,14,Female,75.9 kg,Nasal Discharge,Eye Discharge,Sneezing,Weight Loss,1 week,Yes,Yes,No,Yes,No,No,No,Yes,Yes,35.2°C,60,1.6 L,1062,Viral Infection
Komodo Dragon,Exotic,13,Female,74.4 kg,Sneezing,Vomiting,Diarrhea,Fever,1 week,No,Yes,Yes,No,No,No,Yes,No,Yes,35.2°C,51,0.8 L,1339,Heat Stress
Komodo Dragon,Exotic,17,Male,54.9 kg,Lameness,Vomiting,Nasal Discharge,Lethargy,4 days,Yes,Yes,No,No,No,Yes,No,Yes,Yes,37.6°C,59,1.0 L,1578,Fungal Dermatitis
Komodo Dragon,Exotic,21,Male,72.1 kg,Appetite Loss,Vomiting,Diarrhea,Nasal Discharge,10 days,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,36.7°C,43,0.3 L,475,Bacterial Pneumonia
Komodo Dragon,Exotic,3,Male,85.8 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,34.4°C,28,4.3 L,3762,Healthy
Komodo Dragon,Exotic,19,Female,84.5 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,34.1°C,24,4.5 L,2877,Healthy
Komodo Dragon,Exotic,13,Male,68.2 kg,Vomiting,Weight Loss,Eye Discharge,Appetite Loss,3 weeks,Yes,Yes,No,No,No,Yes,No,No,Yes,36.5°C,41,2.5 L,1067,Parasitic Gastritis
Komodo Dragon,Exotic,6,Male,74.3 kg,Vomiting,Lethargy,Sneezing,Diarrhea,2 weeks,Yes,Yes,Yes,No,Yes,No,No,Yes,No,35.9°C,71,0.9 L,186,Nutritional Deficiency
Komodo Dragon,Exotic,18,Male,88.2 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,34.0°C,37,2.2 L,2592,Healthy
Komodo Dragon,Exotic,22,Male,75.7 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,34.5°C,38,4.7 L,2368,Healthy
Komodo Dragon,Exotic,18,Male,55.2 kg,Lethargy,Coughing,Sneezing,Vomiting,10 days,No,Yes,No,Yes,Yes,No,Yes,No,No,35.9°C,62,1.6 L,900,Bacterial Pneumonia
Komodo Dragon,Exotic,14,Male,73.0 kg,Coughing,Fever,Skin Lesions,Nasal Discharge,2 weeks,No,No,Yes,Yes,No,No,Yes,Yes,Yes,35.5°C,63,1.3 L,778,Heat Stress
Komodo Dragon,Exotic,16,Female,71.7 kg,Vomiting,Coughing,Dehydration,Fever,4 days,Yes,Yes,No,Yes,Yes,No,Yes,No,No,36.0°C,56,0.8 L,351,Parasitic Gastritis
Komodo Dragon,Exotic,23,Female,84.6 kg,Skin Lesions,Coughing,Vomiting,Lethargy,4 days,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,35.7°C,78,0.7 L,172,Viral Infection
Komodo Dragon,Exotic,17,Female,89.6 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,33.0°C,23,4.2 L,2756,Healthy
Komodo Dragon,Exotic,21,Female,53.8 kg,Vomiting,Lethargy,Nasal Discharge,Coughing,2 weeks,Yes,Yes,No,Yes,Yes,No,No,Yes,No,35.5°C,78,0.9 L,949,Nutritional Deficiency
Komodo Dragon,Exotic,24,Male,81.7 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,30.1°C,27,2.0 L,2297,Healthy
Komodo Dragon,Exotic,11,Female,73.2 kg,Diarrhea,Nasal Discharge,Lethargy,Weakness,2 weeks,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,35.1°C,78,1.3 L,1384,Viral Infection
Komodo Dragon,Exotic,2,Male,81.8 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,33.2°C,31,4.2 L,3898,Healthy
Komodo Dragon,Exotic,19,Female,67.9 kg,Vomiting,Weight Loss,Fever,Sneezing,1 week,Yes,Yes,No,Yes,No,No,No,No,No,35.1°C,43,1.7 L,837,Viral Infection
Komodo Dragon,Exotic,21,Male,72.1 kg,Lethargy,Vomiting,Diarrhea,Appetite Loss,10 days,Yes,Yes,Yes,No,No,No,No,Yes,No,37.8°C,75,1.4 L,894,Viral Infection
Komodo Dragon,Exotic,11,Female,59.3 kg,Lethargy,Weight Loss,Fever,Nasal Discharge,3 weeks,No,Yes,No,No,No,Yes,No,Yes,No,36.4°C,43,2.1 L,1070,Nutritional Deficiency
Komodo Dragon,Exotic,12,Male,56.8 kg,Lethargy,Nasal Discharge,Vomiting,Lameness,3 weeks,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,35.9°C,78,1.8 L,748,Viral Infection
Komodo Dragon,Exotic,6,Female,87.3 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,34.6°C,38,4.9 L,2923,Healthy
Komodo Dragon,Exotic,8,Male,67.4 kg,Skin Lesions,Nasal Discharge,Labored Breathing,Dehydration,1 week,No,No,No,No,Yes,No,Yes,Yes,No,37.0°C,56,2.0 L,1226,Viral Infection
Komodo Dragon,Exotic,23,Female,88.4 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,33.4°C,38,2.1 L,3067,Healthy
Komodo Dragon,Exotic,20,Male,72.3 kg,Labored Breathing,Diarrhea,Weakness,Fever,4 days,Yes,No,Yes,No,Yes,No,No,No,Yes,37.0°C,47,1.1 L,798,Parasitic Gastritis
Komodo Dragon,Exotic,9,Female,81.6 kg,Dehydration,Sneezing,Skin Lesions,Nasal Discharge,2 days,Yes,No,No,No,No,Yes,Yes,Yes,No,37.8°C,75,1.5 L,1206,Heat Stress
Komodo Dragon,Exotic,16,Male,66.6 kg,Weakness,Appetite Loss,Fever,Lameness,3 weeks,Yes,No,No,Yes,No,Yes,No,Yes,No,35.7°C,74,2.3 L,142,Nutritional Deficiency
Komodo Dragon,Exotic,14,Female,52.9 kg,Skin Lesions,Dehydration,Diarrhea,Nasal Discharge,3 weeks,Yes,No,Yes,No,No,No,Yes,Yes,Yes,35.9°C,53,0.5 L,840,Fungal Dermatitis
Komodo Dragon,Exotic,24,Male,72.4 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,34.6°C,31,4.3 L,2991,Healthy
Komodo Dragon,Exotic,6,Male,67.1 kg,Fever,Lethargy,Appetite Loss,Weakness,4 days,Yes,No,Yes,No,Yes,No,Yes,No,Yes,37.9°C,74,1.6 L,838,Bacterial Pneumonia
Komodo Dragon,Exotic,4,Female,84.4 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,34.0°C,33,3.9 L,2831,Healthy
Komodo Dragon,Exotic,1,Female,77.5 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,32.8°C,37,2.1 L,2852,Healthy
Komodo Dragon,Exotic,23,Female,80.1 kg,Coughing,Lethargy,Weight Loss,Weakness,2 weeks,Yes,No,Yes,Yes,No,No,No,No,No,36.4°C,79,1.3 L,1002,Heat Stress
Komodo Dragon,Exotic,18,Female,49.4 kg,Skin Lesions,Vomiting,Fever,Appetite Loss,1 week,Yes,Yes,Yes,No,No,Yes,Yes,No,No,35.7°C,71,2.2 L,1127,Viral Infection
Komodo Dragon,Exotic,5,Male,79.7 kg,Lethargy,Eye Discharge,Sneezing,Weight Loss,3 weeks,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,36.3°C,77,2.4 L,1375,Heat Stress
Komodo Dragon,Exotic,17,Female,81.7 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,30.0°C,38,4.8 L,3970,Healthy
Komodo Dragon,Exotic,6,Male,82.9 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,32.4°C,37,2.8 L,2557,Healthy
Komodo Dragon,Exotic,8,Male,81.1 kg,Labored Breathing,Weight Loss,Lethargy,Eye Discharge,1 week,Yes,No,Yes,Yes,Yes,No,No,No,Yes,36.3°C,49,1.9 L,814,Heat Stress
Komodo Dragon,Exotic,15,Male,54.7 kg,Labored Breathing,Nasal Discharge,Weakness,Coughing,10 days,Yes,No,No,Yes,Yes,No,No,Yes,No,37.1°C,66,1.2 L,613,Parasitic Gastritis
Komodo Dragon,Exotic,22,Male,82.7 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,30.3°C,36,2.8 L,2985,Healthy
Komodo Dragon,Exotic,8,Male,76.6 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,33.4°C,36,4.7 L,3974,Healthy
Komodo Dragon,Exotic,23,Female,78.8 kg,Coughing,Weakness,Weight Loss,Vomiting,1 week,No,Yes,No,Yes,No,Yes,No,No,Yes,37.0°C,42,2.3 L,1081,Parasitic Gastritis
Komodo Dragon,Exotic,14,Male,73.8 kg,Lameness,Labored Breathing,Dehydration,Weakness,1 week,Yes,Yes,No,No,Yes,Yes,No,No,No,36.1°C,41,1.8 L,1444,Viral Infection
Komodo Dragon,Exotic,8,Male,70.0 kg,Fever,Diarrhea,Sneezing,Weakness,1 week,Yes,No,Yes,No,No,No,No,No,Yes,37.7°C,78,0.3 L,698,Heat Stress
Komodo Dragon,Exotic,2,Female,56.3 kg,Fever,Sneezing,Skin Lesions,Dehydration,1 week,No,No,No,No,Yes,No,Yes,No,No,36.9°C,53,2.1 L,1160,Nutritional Deficiency
Komodo Dragon,Exotic,9,Female,50.2 kg,Lethargy,Lameness,Diarrhea,Skin Lesions,10 days,Yes,Yes,Yes,No,No,Yes,Yes,No,No,36.8°C,73,2.0 L,388,Parasitic Gastritis
Komodo Dragon,Exotic,1,Female,56.2 kg,Weight Loss,Weakness,Lethargy,Eye Discharge,2 weeks,Yes,No,Yes,Yes,No,No,Yes,No,Yes,35.1°C,56,2.0 L,743,Heat Stress
Komodo Dragon,Exotic,5,Female,80.9 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,35.0°C,22,3.1 L,3410,Healthy
Komodo Dragon,Exotic,14,Male,56.0 kg,Weight Loss,Diarrhea,Nasal Discharge,Coughing,3 weeks,No,Yes,Yes,Yes,No,Yes,No,Yes,No,37.9°C,62,2.1 L,1172,Viral Infection
Komodo Dragon,Exotic,14,Female,59.2 kg,Vomiting,Coughing,Dehydration,Skin Lesions,10 days,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,37.1°C,40,2.0 L,1108,Bacterial Pneumonia
Komodo Dragon,Exotic,23,Female,79.2 kg,Eye Discharge,Lameness,Skin Lesions,Dehydration,2 weeks,Yes,No,No,Yes,No,Yes,Yes,No,Yes,36.8°C,68,1.3 L,574,Fungal Dermatitis
Komodo Dragon,Exotic,22,Female,62.6 kg,Vomiting,Sneezing,Labored Breathing,Nasal Discharge,4 days,Yes,Yes,Yes,No,Yes,No,No,Yes,No,36.5°C,43,0.9 L,1251,Fungal Dermatitis
Komodo Dragon,Exotic,7,Female,87.1 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,33.5°C,38,2.9 L,2778,Healthy
Komodo Dragon,Exotic,10,Female,74.6 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,34.2°C,30,2.6 L,3432,Healthy
Komodo Dragon,Exotic,23,Female,70.7 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,30.6°C,30,2.9 L,2929,Healthy
Komodo Dragon,Exotic,22,Male,51.9 kg,Nasal Discharge,Labored Breathing,Lethargy,Appetite Loss,10 days,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,37.7°C,78,0.5 L,1146,Parasitic Gastritis
Komodo Dragon,Exotic,23,Male,65.1 kg,Weakness,Labored Breathing,Coughing,Fever,3 weeks,Yes,No,No,Yes,Yes,No,Yes,No,No,36.7°C,76,1.7 L,256,Parasitic Gastritis
Komodo Dragon,Exotic,8,Male,72.8 kg,Weight Loss,Coughing,Lethargy,Nasal Discharge,10 days,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,37.8°C,61,1.6 L,349,Viral Infection
Komodo Dragon,Exotic,22,Male,83.8 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,33.8°C,23,3.7 L,3543,Healthy
Komodo Dragon,Exotic,1,Female,53.7 kg,Vomiting,Eye Discharge,Dehydration,Coughing,2 weeks,Yes,Yes,No,Yes,No,No,No,No,Yes,37.3°C,57,1.9 L,381,Parasitic Gastritis
Komodo Dragon,Exotic,5,Female,74.8 kg,Vomiting,Weight Loss,Sneezing,Diarrhea,4 days,No,Yes,Yes,Yes,No,No,No,Yes,No,36.1°C,49,2.2 L,1176,Fungal Dermatitis
Komodo Dragon,Exotic,9,Male,84.8 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,34.1°C,27,3.6 L,3164,Healthy
Komodo Dragon,Exotic,16,Male,85.7 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,34.5°C,26,4.9 L,2779,Healthy
Komodo Dragon,Exotic,17,Male,84.3 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,31.9°C,31,4.5 L,2538,Healthy
Komodo Dragon,Exotic,15,Female,77.5 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,32.4°C,32,3.1 L,3496,Healthy
Komodo Dragon,Exotic,16,Male,70.8 kg,Diarrhea,Weight Loss,Labored Breathing,Fever,1 week,Yes,No,Yes,Yes,Yes,No,No,Yes,No,37.8°C,64,1.6 L,138,Viral Infection
Komodo Dragon,Exotic,6,Female,71.3 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,33.4°C,36,3.3 L,2939,Healthy
Komodo Dragon,Exotic,17,Male,82.4 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,34.6°C,21,2.5 L,2220,Healthy
Komodo Dragon,Exotic,6,Male,80.5 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,30.3°C,24,4.0 L,3191,Healthy
Komodo Dragon,Exotic,10,Male,64.7 kg,Dehydration,Skin Lesions,Weight Loss,Weakness,2 days,Yes,No,Yes,No,Yes,No,Yes,No,No,37.1°C,46,1.6 L,285,Heat Stress
Komodo Dragon,Exotic,13,Female,86.5 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,31.1°C,38,3.7 L,3135,Healthy
Komodo Dragon,Exotic,21,Male,49.7 kg,Weight Loss,Vomiting,Nasal Discharge,Eye Discharge,1 week,Yes,Yes,No,No,Yes,No,No,Yes,Yes,35.6°C,78,0.9 L,765,Viral Infection
Komodo Dragon,Exotic,6,Male,70.6 kg,Lameness,Nasal Discharge,Dehydration,Sneezing,2 days,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,37.6°C,70,1.8 L,657,Bacterial Pneumonia
Komodo Dragon,Exotic,18,Female,80.5 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,30.2°C,22,3.2 L,2327,Healthy
Komodo Dragon,Exotic,19,Male,83.2 kg,Nasal Discharge,Sneezing,Vomiting,Dehydration,10 days,Yes,Yes,No,No,No,No,No,Yes,Yes,37.1°C,63,2.5 L,838,Parasitic Gastritis
Komodo Dragon,Exotic,7,Female,82.0 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,34.4°C,29,2.3 L,3697,Healthy
Komodo Dragon,Exotic,22,Female,58.5 kg,Skin Lesions,Lameness,Labored Breathing,Coughing,4 days,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,36.6°C,51,0.9 L,1175,Heat Stress
Komodo Dragon,Exotic,4,Male,85.9 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,31.3°C,36,2.0 L,3581,Healthy
Komodo Dragon,Exotic,21,Male,89.2 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,30.9°C,23,4.3 L,2868,Healthy
Komodo Dragon,Exotic,11,Male,72.9 kg,Coughing,Lethargy,Labored Breathing,Dehydration,4 days,No,No,No,Yes,Yes,No,No,No,Yes,38.0°C,61,2.0 L,441,Heat Stress
Komodo Dragon,Exotic,3,Female,51.8 kg,Weight Loss,Fever,Labored Breathing,Diarrhea,10 days,Yes,No,Yes,No,Yes,No,Yes,No,No,35.4°C,45,0.3 L,983,Nutritional Deficiency
Komodo Dragon,Exotic,1,Female,78.4 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,30.9°C,30,4.7 L,3732,Healthy
Komodo Dragon,Exotic,13,Female,73.8 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,31.6°C,30,4.9 L,3503,Healthy
Komodo Dragon,Exotic,8,Female,83.1 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,31.8°C,39,2.7 L,3409,Healthy
Komodo Dragon,Exotic,18,Female,72.3 kg,Fever,Eye Discharge,Labored Breathing,Skin Lesions,10 days,No,No,Yes,No,Yes,No,Yes,Yes,Yes,37.9°C,41,1.5 L,1169,Viral Infection
Komodo Dragon,Exotic,13,Female,80.6 kg,Eye Discharge,Fever,Coughing,Labored Breathing,1 week,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,36.6°C,72,1.1 L,1370,Viral Infection
Komodo Dragon,Exotic,1,Female,77.9 kg,Appetite Loss,Coughing,Eye Discharge,Lameness,2 days,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,36.1°C,68,1.8 L,163,Parasitic Gastritis
